Constructing delaunay graphs for 5 samples...
Training on cuda:0...

  0%|          | 0/400 [00:00<?, ?it/s]
Loss: 8.633 step time=1129.835s:   0%|          | 0/400 [18:49<?, ?it/s]
Loss: 8.633 step time=1129.835s:   0%|          | 0/400 [18:49<?, ?it/s]
Loss: -189.585 step time=1.075s:  11%|█▏        | 45/400 [19:37<06:21,  1.08s/it]
Loss: -268.019 step time=1.077s:  11%|█▏        | 45/400 [19:38<06:21,  1.08s/it]
Loss: -268.019 step time=1.077s:  11%|█▏        | 45/400 [19:38<06:21,  1.08s/it]
Loss: -268.019 step time=1.077s:  12%|█▏        | 46/400 [19:38<06:21,  1.08s/it]
Loss: -268.226 step time=1.077s:  12%|█▏        | 46/400 [19:39<06:21,  1.08s/it]
Loss: -268.226 step time=1.077s:  12%|█▏        | 46/400 [19:39<06:21,  1.08s/it]
Loss: -268.226 step time=1.077s:  12%|█▏        | 47/400 [19:39<06:20,  1.08s/it]
Loss: -251.234 step time=1.076s:  12%|█▏        | 47/400 [19:40<06:20,  1.08s/it]
Loss: -251.234 step time=1.076s:  12%|█▏        | 47/400 [19:40<06:20,  1.08s/it]
Loss: -251.234 step time=1.076s:  12%|█▏        | 48/400 [19:40<06:18,  1.08s/it]
Loss: -235.391 step time=1.075s:  12%|█▏        | 48/400 [19:41<06:18,  1.08s/it]
Loss: -235.391 step time=1.075s:  12%|█▏        | 48/400 [19:41<06:18,  1.08s/it]
Loss: -235.391 step time=1.075s:  12%|█▏        | 49/400 [19:41<06:17,  1.08s/it]
Loss: -198.988 step time=1.076s:  12%|█▏        | 49/400 [19:42<06:17,  1.08s/it]
Loss: -198.988 step time=1.076s:  12%|█▏        | 49/400 [19:42<06:17,  1.08s/it]
Loss: -198.988 step time=1.076s:  12%|█▎        | 50/400 [19:42<06:16,  1.08s/it]
Loss: -214.474 step time=1.075s:  12%|█▎        | 50/400 [19:43<06:16,  1.08s/it]
Loss: -214.474 step time=1.075s:  12%|█▎        | 50/400 [19:43<06:16,  1.08s/it]
Loss: -214.474 step time=1.075s:  13%|█▎        | 51/400 [19:43<06:15,  1.08s/it]
Loss: -263.403 step time=1.076s:  13%|█▎        | 51/400 [19:44<06:15,  1.08s/it]
Loss: -263.403 step time=1.076s:  13%|█▎        | 51/400 [19:44<06:15,  1.08s/it]
Loss: -263.403 step time=1.076s:  13%|█▎        | 52/400 [19:44<06:14,  1.08s/it]
Loss: -247.846 step time=1.077s:  13%|█▎        | 52/400 [19:45<06:14,  1.08s/it]
Loss: -247.846 step time=1.077s:  13%|█▎        | 52/400 [19:45<06:14,  1.08s/it]
Loss: -247.846 step time=1.077s:  13%|█▎        | 53/400 [19:45<06:13,  1.08s/it]
Loss: -266.250 step time=1.076s:  13%|█▎        | 53/400 [19:46<06:13,  1.08s/it]
Loss: -266.250 step time=1.076s:  13%|█▎        | 53/400 [19:46<06:13,  1.08s/it]
Loss: -266.250 step time=1.076s:  14%|█▎        | 54/400 [19:46<06:12,  1.08s/it]
Loss: -273.258 step time=1.076s:  14%|█▎        | 54/400 [19:47<06:12,  1.08s/it]
Loss: -273.258 step time=1.076s:  14%|█▎        | 54/400 [19:47<06:12,  1.08s/it]
Loss: -273.258 step time=1.076s:  14%|█▍        | 55/400 [19:47<06:11,  1.08s/it]
Loss: -268.748 step time=1.077s:  14%|█▍        | 55/400 [19:49<06:11,  1.08s/it]
Loss: -268.748 step time=1.077s:  14%|█▍        | 55/400 [19:49<06:11,  1.08s/it]
Loss: -268.748 step time=1.077s:  14%|█▍        | 56/400 [19:49<06:10,  1.08s/it]
Loss: -257.862 step time=1.077s:  14%|█▍        | 56/400 [19:50<06:10,  1.08s/it]
Loss: -257.862 step time=1.077s:  14%|█▍        | 56/400 [19:50<06:10,  1.08s/it]
Loss: -257.862 step time=1.077s:  14%|█▍        | 57/400 [19:50<06:09,  1.08s/it]
Loss: -260.441 step time=1.076s:  14%|█▍        | 57/400 [19:51<06:09,  1.08s/it]
Loss: -260.441 step time=1.076s:  14%|█▍        | 57/400 [19:51<06:09,  1.08s/it]
Loss: -260.441 step time=1.076s:  14%|█▍        | 58/400 [19:51<06:08,  1.08s/it]
Loss: -247.005 step time=1.079s:  14%|█▍        | 58/400 [19:52<06:08,  1.08s/it]
Loss: -247.005 step time=1.079s:  14%|█▍        | 58/400 [19:52<06:08,  1.08s/it]
Loss: -247.005 step time=1.079s:  15%|█▍        | 59/400 [19:52<06:07,  1.08s/it]
Loss: -283.376 step time=1.076s:  15%|█▍        | 59/400 [19:53<06:07,  1.08s/it]
Loss: -283.376 step time=1.076s:  15%|█▍        | 59/400 [19:53<06:07,  1.08s/it]
Loss: -283.376 step time=1.076s:  15%|█▌        | 60/400 [19:53<06:06,  1.08s/it]
Loss: -219.771 step time=1.077s:  15%|█▌        | 60/400 [19:54<06:06,  1.08s/it]
Loss: -219.771 step time=1.077s:  15%|█▌        | 60/400 [19:54<06:06,  1.08s/it]
Loss: -219.771 step time=1.077s:  15%|█▌        | 61/400 [19:54<06:05,  1.08s/it]
Loss: -261.401 step time=1.077s:  15%|█▌        | 61/400 [19:55<06:05,  1.08s/it]
Loss: -261.401 step time=1.077s:  15%|█▌        | 61/400 [19:55<06:05,  1.08s/it]
Loss: -261.401 step time=1.077s:  16%|█▌        | 62/400 [19:55<06:04,  1.08s/it]
Loss: -199.933 step time=1.077s:  16%|█▌        | 62/400 [19:56<06:04,  1.08s/it]
Loss: -199.933 step time=1.077s:  16%|█▌        | 62/400 [19:56<06:04,  1.08s/it]
Loss: -199.933 step time=1.077s:  16%|█▌        | 63/400 [19:56<06:02,  1.08s/it]
Loss: -200.914 step time=1.076s:  16%|█▌        | 63/400 [19:57<06:02,  1.08s/it]
Loss: -200.914 step time=1.076s:  16%|█▌        | 63/400 [19:57<06:02,  1.08s/it]
Loss: -200.914 step time=1.076s:  16%|█▌        | 64/400 [19:57<06:01,  1.08s/it]
Loss: -268.139 step time=1.077s:  16%|█▌        | 64/400 [19:58<06:01,  1.08s/it]
Loss: -268.139 step time=1.077s:  16%|█▌        | 64/400 [19:58<06:01,  1.08s/it]
Loss: -268.139 step time=1.077s:  16%|█▋        | 65/400 [19:58<06:00,  1.08s/it]
Loss: -245.414 step time=1.076s:  16%|█▋        | 65/400 [19:59<06:00,  1.08s/it]
Loss: -245.414 step time=1.076s:  16%|█▋        | 65/400 [19:59<06:00,  1.08s/it]
Loss: -245.414 step time=1.076s:  16%|█▋        | 66/400 [19:59<05:59,  1.08s/it]
Loss: -144.694 step time=1.076s:  16%|█▋        | 66/400 [20:00<05:59,  1.08s/it]
Loss: -144.694 step time=1.076s:  16%|█▋        | 66/400 [20:00<05:59,  1.08s/it]
Loss: -144.694 step time=1.076s:  17%|█▋        | 67/400 [20:00<05:58,  1.08s/it]
Loss: -243.072 step time=1.076s:  17%|█▋        | 67/400 [20:01<05:58,  1.08s/it]
Loss: -243.072 step time=1.076s:  17%|█▋        | 67/400 [20:01<05:58,  1.08s/it]
Loss: -243.072 step time=1.076s:  17%|█▋        | 68/400 [20:01<05:57,  1.08s/it]
Loss: -271.525 step time=1.077s:  17%|█▋        | 68/400 [20:03<05:57,  1.08s/it]
Loss: -271.525 step time=1.077s:  17%|█▋        | 68/400 [20:03<05:57,  1.08s/it]
Loss: -271.525 step time=1.077s:  17%|█▋        | 69/400 [20:03<05:56,  1.08s/it]
