feature_mz,scils_interval_half_width_da,search_half_width_da,01_peak_mz,01_peak_intensity,02_peak_mz,02_peak_intensity,03_peak_mz,03_peak_intensity,04_peak_mz,04_peak_intensity,05_peak_mz,05_peak_intensity,mean_peak_mz,mean_peak_intensity
152.0359,0.0030407179999941,0.001520359,152.0425383253578,596.0913427377235,152.0425383253578,508.93919813581016,152.0425383253578,448.32202349154375,152.0425383253578,432.2720150645128,152.0425383253578,401.3596711892339,152.0425383253578,477.39685012376475
152.0641,0.0030412819999981,0.001520641,152.0574383253583,612.1745564485348,152.0574383253583,484.0430167361188,152.0574383253583,420.7277454259236,152.0574383253583,404.4511554817301,152.0574383253583,380.3747002985918,152.0574383253583,460.3542348781798
152.8913,0.0030578260000027,0.001528913,152.88663832538583,59.958645602254,152.88743832538586,69.6058416332755,152.8889383253859,70.48296167070774,152.8897383253859,72.35258681010941,152.89043832538596,75.63815071163806,152.8897383253859,69.39354655006332
152.996,0.0030599199999983,0.0015299600000000001,152.99523832538944,6435.468923462824,152.99523832538944,8769.920262228892,152.99523832538944,9577.578711262182,152.99523832538944,9843.389283162289,152.99523832538944,10224.219481913751,152.99523832538944,8970.115332405989
153.019,0.0030603799999938,0.00153019,153.01233832539,1737.8273780426537,153.01233832539,2335.461315111742,153.01233832539,2569.304943610429,153.01233832539,2619.8184903663005,153.01233832539,2748.9671279008758,153.01233832539,2402.2758510064004
153.0305,0.0030606100000057,0.0015303049999999998,153.03713832539083,340.22056771097203,153.0238383253904,321.2627199451251,153.0238383253904,354.4490898259438,153.0238383253904,348.6002906839306,153.0238383253904,363.8744453020576,153.0238383253904,335.6674870122916
153.0664,0.0030613280000011,0.0015306639999999997,153.05973832539158,1084.403183740251,153.05973832539158,1010.7400999491088,153.05973832539158,901.2338635506342,153.05973832539158,861.9081355078675,153.05973832539158,804.8813139202098,153.05973832539158,932.6333193336143
153.9991,0.0030799820000027,0.0015399909999999999,153.99913832542276,244.9313151831672,153.99913832542276,323.6278930186679,153.99913832542276,351.17034324167804,153.99913832542276,359.81150675014106,153.99913832542276,372.1300977209124,153.99913832542276,330.3342311829133
154.0269,0.0030805380000061,0.0015402690000000001,154.0336383254239,160.65082302999738,154.0336383254239,151.0400757135541,154.0336383254239,151.81130388986523,154.0336383254239,145.8696782176709,154.0336383254239,139.1347449071067,154.0336383254239,149.70132515163886
154.8887,0.0030977739999969,0.0015488869999999999,154.89543832545252,235.67978125173588,154.89543832545252,409.1006736056383,154.89543832545252,461.4280872404682,154.89543832545252,469.0358946886623,154.89543832545252,486.00094370939627,154.89543832545252,412.2490760991802
154.9995,0.0030999900000097,0.0015499950000000002,155.0062383254562,188.98493976127813,155.0062383254562,207.7861501241363,155.0062383254562,211.1915586786948,155.0062383254562,214.6707220850351,155.0062383254562,217.32069759680687,155.0062383254562,207.99081364919024
155.0111,0.0031002220000005,0.0015501109999999999,155.01113832545636,241.0770638295303,155.01113832545636,257.6352925841647,155.01113832545636,258.35627611749464,155.01113832545636,261.4132706037302,155.01113832545636,263.4857497771945,155.01113832545636,256.39353058242284
155.0825,0.0031016499999907,0.001550825,155.0816383254587,373.12944178288,155.0816383254587,419.1374491084519,155.0817383254587,423.5043147280815,155.0817383254587,413.0392200068627,155.0817383254587,410.31978648114045,155.0817383254587,407.74062514234885
155.1073,0.0031021460000034,0.001551073,155.10053832545933,118.8415946572642,155.10053832545933,146.4996712699719,155.10053832545933,154.20116765985,155.10053832545933,155.8334779256666,155.10053832545933,160.21167634871858,155.10053832545933,147.11751757229428
