group,mz,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ctrl1,443.25313578602,0.9393341939121193,0.9831778441576678,0.9666502917994771,0.949646990490226,0.9674698435307738,0.966670153037532,0.9802603617859502,0.9706018863246996,0.9856220132882684,0.9607979559733726,0.9759194127467766,0.9639954097039786,0.9751568981628576,0.9515643673771624,0.9732611939819716,0.9566928099314695,0.9769812427445554,0.9470192329766812,0.9733197032830124,0.963873781483062
ctrl1,459.27354316006,0.9733710016722268,0.9864991521732012,0.9639621225668288,0.9693721930607068,0.9750048212162196,0.9746753615789244,0.9851922901714986,0.9866081818099612,0.9910878278848684,0.9708583848066694,0.9552385342513352,0.984715249537898,0.9825865715944656,0.9707652882315748,0.9855356426611284,0.9674332724350412,0.988822711017067,0.9823238514831876,0.9744315234125116,0.9614617184612232
ctrl1,461.28726488296,0.9769519202770088,0.9865113813483825,0.9464249472418148,0.9657236621295032,0.9747255978665668,0.988853156096291,0.9771238862826436,0.983091011422685,0.989403010132494,0.9719084888360954,0.9564094836150658,0.9741433736132932,0.9752549542473448,0.968336838863614,0.9737777781825544,0.9771253319001872,0.9870715460025028,0.980591878466287,0.9777442318108412,0.978784678030812
ctrl1,480.27120101397,0.9821041152644284,0.9845770926283456,0.9847490721051018,0.9853576530249564,0.9847093752185944,0.9921391966646272,0.993430590181426,0.993338948011795,0.974634030525134,0.9481323265554128,0.982668246085065,0.9799374756347896,0.9885523789062252,0.9716003228226888,0.9889753584736156,0.9757782588225656,0.9939311640592962,0.987760080462453,0.9912239257749343,0.9837870618204916
ctrl1,503.26451362708,0.9884989295804512,0.9896191993761372,0.9905844561929792,0.986379897680214,0.9905200745555504,0.9878734598023176,0.99361031553539,0.9960979435499854,0.9754127136298328,0.948324554030492,0.988036747913191,0.989342776316292,0.9900642845097596,0.985442182149828,0.9909025762848188,0.9880304785636064,0.995329571154263,0.9905447406031836,0.9958517978681928,0.9898468911661026
ctrl1,504.26952758518,0.9810250666940544,0.9894234663061536,0.9858701435901002,0.9859444451306496,0.9801358429115488,0.9887940933328542,0.992624882896828,0.9928867135869764,0.9841133694752804,0.9635380996175636,0.984726858404495,0.9783700033970466,0.989899497037574,0.964949964090542,0.9932896777113772,0.9720300006718012,0.9914456888369756,0.9790999305141916,0.9950212239795376,0.9883204981535764
ctrl1,578.28439320962,0.9507847642314332,0.9913565607120464,0.9805107254362648,0.951989853486324,0.9692870024560292,0.9740023569661788,0.9848700928779686,0.9755406259254206,0.9358816349017604,0.9280054632433596,0.9890413533590876,0.9700308544184316,0.9873846532752728,0.9629098947861264,0.9844097134999252,0.9423884795581698,0.9848264455879734,0.9507499821051172,0.981310826804523,0.9827864480668717
ctrl1,669.44274619687,0.9095498196443048,0.978689589343831,0.9898701276324328,0.9185178717458974,0.949052371881446,0.982953696530722,0.9782806853150624,0.9810221206003475,0.9818132182209576,0.973233911026994,0.9516712688412085,0.9650280250666716,0.9825878638411925,0.951570688403264,0.9747391578551224,0.9358739644978554,0.971903312499322,0.9126795896588548,0.9888612021147511,0.9835877034980876
ctrl1,671.46415998698,0.9796074311272016,0.9802976112874778,0.9693935860326066,0.9767731236535288,0.9749219289085091,0.9762149454772416,0.9833630165366728,0.98620191019145,0.9778522111918114,0.969233316798464,0.9789552477107184,0.9723665606249134,0.9772167338958336,0.958399140148924,0.9821092425291652,0.9640786047289616,0.9871954403173264,0.9874068574018684,0.981604436111718,0.9724919153859368
ctrl1,672.46874873485,0.9783897784944392,0.9780336615412912,0.9828044360146256,0.976164026564249,0.974231337110306,0.983235071816401,0.9827837050859682,0.9825330849689222,0.9755047341817884,0.962467567817478,0.974677611180266,0.9764779388637526,0.9763412390804702,0.9549122684624278,0.9832437768036556,0.966296940544202,0.9915545584473208,0.9838661930068534,0.979922487261253,0.97648282832492
ctrl1,714.50899386431,0.9708604441321588,0.968141265772153,0.9577205933536606,0.9727606694996548,0.972925311744231,0.9691558952230014,0.9819525094822484,0.9800147989980544,0.9811478196769202,0.9589488038269272,0.9593159255113488,0.9647936403685028,0.9657608104920612,0.9434171042815824,0.9753092753355598,0.957508824551367,0.9749559705676828,0.9771492779549124,0.9794333952465544,0.9569917470425624
ctrl1,715.51000608975,0.9602813848913933,0.9720269096424532,0.9187397373140136,0.9519208829328673,0.96420393743665,0.9710740134927978,0.9846959974208884,0.9515146135034566,0.9704784588996104,0.9705824519205504,0.9531743460604748,0.9698922344905198,0.9649382268093646,0.9506425092174504,0.9773326155710595,0.9549471439827198,0.9704491420860374,0.959536594224894,0.9862572546871904,0.9731080589015332
ctrl1,744.49083927447,0.9880635192875972,0.9965340316314878,0.980326887118621,0.9962498099489469,0.99083540820988,0.9991667967551106,0.9976890665216346,0.9999788127307756,0.9739572171618792,0.9288410592763242,0.985616269053094,0.9969334851735556,0.9929366486571904,0.9887493072628092,0.9971640363913306,0.9895423645711918,0.99207690752701,0.9876106043873192,0.999456662472842,0.9972138077128452
ctrl1,761.51169262237,0.9874016754463708,0.9913674290783112,0.9768486784312002,0.9737698885927536,0.9929416813681146,0.9870055976114238,0.9895225958274336,0.9913969922868976,0.9796493411460278,0.9000721383282354,0.9837938466376416,0.9871597003893492,0.9834443787763704,0.9677538277563656,0.9888386287592628,0.979740488813954,0.986184007525838,0.97946897947969,0.9834766792570412,0.9914410938671988
